"","week","month","item_no","diff","type","total_sold"
"7892",21,5,"PE-100-P02-E",-38.8432343693648,"Predicted",38.8432343693648
"7893",22,5,"PE-100-P02-E",-38.8432343693648,"Actual",0
"7894",22,5,"PE-100-P02-E",-38.8432343693648,"Predicted",38.8432343693648
"7895",23,6,"PE-100-P02-E",-38.4179030862981,"Actual",0
"7896",23,6,"PE-100-P02-E",-38.4179030862981,"Predicted",38.4179030862981
"7897",24,6,"PE-100-P02-E",-38.4179030862981,"Actual",0
"7898",24,6,"PE-100-P02-E",-38.4179030862981,"Predicted",38.4179030862981
"7899",25,6,"PE-100-P02-E",-38.4179030862981,"Actual",0
"7900",25,6,"PE-100-P02-E",-38.4179030862981,"Predicted",38.4179030862981
"7901",26,6,"PE-100-P02-E",-38.4179030862981,"Actual",0
"7902",26,6,"PE-100-P02-E",-38.4179030862981,"Predicted",38.4179030862981
"7903",27,7,"PE-100-P02-E",-37.9972291574218,"Actual",0
"7904",27,7,"PE-100-P02-E",-37.9972291574218,"Predicted",37.9972291574218
"7905",28,7,"PE-100-P02-E",-37.9972291574218,"Actual",0
"7906",28,7,"PE-100-P02-E",-37.9972291574218,"Predicted",37.9972291574218
"7907",29,7,"PE-100-P02-E",-37.9972291574218,"Actual",0
"7908",29,7,"PE-100-P02-E",-37.9972291574218,"Predicted",37.9972291574218
"7909",30,7,"PE-100-P02-E",10.7944743448337,"Actual",50
"7910",30,7,"PE-100-P02-E",10.7944743448337,"Predicted",39.2055256551663
"7911",31,7,"PE-100-P02-E",-38.9861881441538,"Actual",0
"7912",31,7,"PE-100-P02-E",-38.9861881441538,"Predicted",38.9861881441538
"7913",32,8,"PE-100-P02-E",-38.5309521945989,"Actual",0
"7914",32,8,"PE-100-P02-E",-38.5309521945989,"Predicted",38.5309521945989
"7915",33,8,"PE-100-P02-E",-38.7762273024172,"Actual",0
"7916",33,8,"PE-100-P02-E",-38.7762273024172,"Predicted",38.7762273024172
"7917",34,8,"PE-100-P02-E",-37.5811615849631,"Actual",0
"7918",34,8,"PE-100-P02-E",-37.5811615849631,"Predicted",37.5811615849631
"7919",35,8,"PE-100-P02-E",-37.5811615849631,"Actual",0
"7920",35,8,"PE-100-P02-E",-37.5811615849631,"Predicted",37.5811615849631
"7921",36,9,"PE-100-P02-E",-37.1696499295724,"Actual",0
"7922",36,9,"PE-100-P02-E",-37.1696499295724,"Predicted",37.1696499295724
"7923",37,9,"PE-100-P02-E",-37.1696499295724,"Actual",0
"7924",37,9,"PE-100-P02-E",-37.1696499295724,"Predicted",37.1696499295724
"7925",38,9,"PE-100-P02-E",-37.1696499295724,"Actual",0
"7926",38,9,"PE-100-P02-E",-37.1696499295724,"Predicted",37.1696499295724
"7927",39,9,"PE-100-P02-E",-37.1696499295724,"Actual",0
"7928",39,9,"PE-100-P02-E",-37.1696499295724,"Predicted",37.1696499295724
"7929",40,10,"PE-100-P02-E",-36.7626443042079,"Actual",0
"7930",40,10,"PE-100-P02-E",-36.7626443042079,"Predicted",36.7626443042079
"7931",41,10,"PE-100-P02-E",-36.7626443042079,"Actual",0
"7932",41,10,"PE-100-P02-E",-36.7626443042079,"Predicted",36.7626443042079
"7933",42,10,"PE-100-P02-E",-36.7626443042079,"Actual",0
"7934",42,10,"PE-100-P02-E",-36.7626443042079,"Predicted",36.7626443042079
"7935",43,10,"PE-100-P02-E",-36.7626443042079,"Actual",0
"7936",43,10,"PE-100-P02-E",-36.7626443042079,"Predicted",36.7626443042079
"7937",44,10,"PE-100-P02-E",-36.7626443042079,"Actual",0
"7938",44,10,"PE-100-P02-E",-36.7626443042079,"Predicted",36.7626443042079
"7939",45,11,"PE-100-P02-E",61.2906641730484,"Actual",100
"7940",45,11,"PE-100-P02-E",61.2906641730484,"Predicted",38.7093358269516
"7941",46,11,"PE-100-P02-E",-38.2774242942707,"Actual",0
"7942",46,11,"PE-100-P02-E",-38.2774242942707,"Predicted",38.2774242942707
"7943",47,11,"PE-100-P02-E",-38.2211806283922,"Actual",0
"7944",47,11,"PE-100-P02-E",-38.2211806283922,"Predicted",38.2211806283922
"7945",48,11,"PE-100-P02-E",-38.7093358269516,"Actual",0
"7946",48,11,"PE-100-P02-E",-38.7093358269516,"Predicted",38.7093358269516
"7947",49,12,"PE-100-P02-E",-35.9619543207112,"Actual",0
"7948",49,12,"PE-100-P02-E",-35.9619543207112,"Predicted",35.9619543207112
"7949",50,12,"PE-100-P02-E",61.7145292744294,"Actual",100
"7950",50,12,"PE-100-P02-E",61.7145292744294,"Predicted",38.2854707255706
"7951",51,12,"PE-100-P02-E",-37.858288600452,"Actual",0
"7952",51,12,"PE-100-P02-E",-37.858288600452,"Predicted",37.858288600452
"7953",52,12,"PE-100-P02-E",-37.8026607996259,"Actual",0
"7954",52,12,"PE-100-P02-E",-37.8026607996259,"Predicted",37.8026607996259
"7955",1,1,"PE-100-P02-E",-43.2148495902495,"Actual",0
"7956",1,1,"PE-100-P02-E",-43.2148495902495,"Predicted",43.2148495902495
"7957",3,1,"PEMU300P4SH",-40.5921728919214,"Actual",0
"7958",3,1,"PEMU300P4SH",-40.5921728919214,"Predicted",40.5921728919214
"7959",4,1,"PEMU300P4SH",-40.5921728919214,"Actual",0
"7960",4,1,"PEMU300P4SH",-40.5921728919214,"Predicted",40.5921728919214
"7961",5,1,"PEMU300P4SH",-40.5921728919214,"Actual",0
"7962",5,1,"PEMU300P4SH",-40.5921728919214,"Predicted",40.5921728919214
"7963",6,2,"PEMU300P4SH",-40.1476908280848,"Actual",0
"7964",6,2,"PEMU300P4SH",-40.1476908280848,"Predicted",40.1476908280848
"7965",7,2,"PEMU300P4SH",-40.1476908280848,"Actual",0
"7966",7,2,"PEMU300P4SH",-40.1476908280848,"Predicted",40.1476908280848
"7967",8,2,"PEMU300P4SH",-40.1476908280848,"Actual",0
"7968",8,2,"PEMU300P4SH",-40.1476908280848,"Predicted",40.1476908280848
"7969",9,2,"PEMU300P4SH",-40.1476908280848,"Actual",0
"7970",9,2,"PEMU300P4SH",-40.1476908280848,"Predicted",40.1476908280848
"7971",10,3,"PEMU300P4SH",154.995052988937,"Actual",200
"7972",10,3,"PEMU300P4SH",154.995052988937,"Predicted",45.004947011063
"7973",11,3,"PEMU300P4SH",-44.0062364119053,"Actual",0
"7974",11,3,"PEMU300P4SH",-44.0062364119053,"Predicted",44.0062364119053
"7975",12,3,"PEMU300P4SH",-43.8770086121944,"Actual",0
"7976",12,3,"PEMU300P4SH",-43.8770086121944,"Predicted",43.8770086121944
"7977",13,3,"PEMU300P4SH",-45.004947011063,"Actual",0
"7978",13,3,"PEMU300P4SH",-45.004947011063,"Predicted",45.004947011063
"7979",14,4,"PEMU300P4SH",-39.2732745689995,"Actual",0
"7980",14,4,"PEMU300P4SH",-39.2732745689995,"Predicted",39.2732745689995
"7981",15,4,"PEMU300P4SH",-39.2732745689995,"Actual",0
"7982",15,4,"PEMU300P4SH",-39.2732745689995,"Predicted",39.2732745689995
"7983",16,4,"PEMU300P4SH",-39.2732745689995,"Actual",0
"7984",16,4,"PEMU300P4SH",-39.2732745689995,"Predicted",39.2732745689995
"7985",17,4,"PEMU300P4SH",-39.2732745689995,"Actual",0
"7986",17,4,"PEMU300P4SH",-39.2732745689995,"Predicted",39.2732745689995
"7987",18,5,"PEMU300P4SH",-38.8432343693648,"Actual",0
"7988",18,5,"PEMU300P4SH",-38.8432343693648,"Predicted",38.8432343693648
"7989",19,5,"PEMU300P4SH",-38.8432343693648,"Actual",0
"7990",19,5,"PEMU300P4SH",-38.8432343693648,"Predicted",38.8432343693648
"7991",20,5,"PEMU300P4SH",-38.8432343693648,"Actual",0
"7992",20,5,"PEMU300P4SH",-38.8432343693648,"Predicted",38.8432343693648
"7993",21,5,"PEMU300P4SH",-38.8432343693648,"Actual",0
"7994",21,5,"PEMU300P4SH",-38.8432343693648,"Predicted",38.8432343693648
"7995",22,5,"PEMU300P4SH",-38.8432343693648,"Actual",0
"7996",22,5,"PEMU300P4SH",-38.8432343693648,"Predicted",38.8432343693648
"7997",23,6,"PEMU300P4SH",-38.4179030862981,"Actual",0
"7998",23,6,"PEMU300P4SH",-38.4179030862981,"Predicted",38.4179030862981
"7999",24,6,"PEMU300P4SH",350.648940462171,"Actual",400
"8000",24,6,"PEMU300P4SH",350.648940462171,"Predicted",49.3510595378287
"8001",25,6,"PEMU300P4SH",-47.1850507920193,"Actual",0
"8002",25,6,"PEMU300P4SH",-47.1850507920193,"Predicted",47.1850507920193
"8003",26,6,"PEMU300P4SH",-46.9083324122167,"Actual",0
"8004",26,6,"PEMU300P4SH",-46.9083324122167,"Predicted",46.9083324122167
"8005",27,7,"PEMU300P4SH",-48.8106681462591,"Actual",0
"8006",27,7,"PEMU300P4SH",-48.8106681462591,"Predicted",48.8106681462591
"8007",28,7,"PEMU300P4SH",-37.9972291574218,"Actual",0
"8008",28,7,"PEMU300P4SH",-37.9972291574218,"Predicted",37.9972291574218
"8009",29,7,"PEMU300P4SH",-37.9972291574218,"Actual",0
"8010",29,7,"PEMU300P4SH",-37.9972291574218,"Predicted",37.9972291574218
"8011",30,7,"PEMU300P4SH",-37.9972291574218,"Actual",0
"8012",30,7,"PEMU300P4SH",-37.9972291574218,"Predicted",37.9972291574218
"8013",31,7,"PEMU300P4SH",-37.9972291574218,"Actual",0
"8014",31,7,"PEMU300P4SH",-37.9972291574218,"Predicted",37.9972291574218
"8015",32,8,"PEMU300P4SH",-37.5811615849631,"Actual",0
"8016",32,8,"PEMU300P4SH",-37.5811615849631,"Predicted",37.5811615849631
"8017",33,8,"PEMU300P4SH",-37.5811615849631,"Actual",0
"8018",33,8,"PEMU300P4SH",-37.5811615849631,"Predicted",37.5811615849631
"8019",34,8,"PEMU300P4SH",-37.5811615849631,"Actual",0
"8020",34,8,"PEMU300P4SH",-37.5811615849631,"Predicted",37.5811615849631
"8021",35,8,"PEMU300P4SH",-37.5811615849631,"Actual",0
"8022",35,8,"PEMU300P4SH",-37.5811615849631,"Predicted",37.5811615849631
"8023",36,9,"PEMU300P4SH",-37.1696499295724,"Actual",0
"8024",36,9,"PEMU300P4SH",-37.1696499295724,"Predicted",37.1696499295724
"8025",37,9,"PEMU300P4SH",-37.1696499295724,"Actual",0
"8026",37,9,"PEMU300P4SH",-37.1696499295724,"Predicted",37.1696499295724
"8027",38,9,"PEMU300P4SH",-37.1696499295724,"Actual",0
"8028",38,9,"PEMU300P4SH",-37.1696499295724,"Predicted",37.1696499295724
"8029",39,9,"PEMU300P4SH",352.252427662331,"Actual",400
"8030",39,9,"PEMU300P4SH",352.252427662331,"Predicted",47.747572337669
"8031",40,10,"PEMU300P4SH",-45.1520541047348,"Actual",0
"8032",40,10,"PEMU300P4SH",-45.1520541047348,"Predicted",45.1520541047348
"8033",41,10,"PEMU300P4SH",-44.8872583050716,"Actual",0
"8034",41,10,"PEMU300P4SH",-44.8872583050716,"Predicted",44.8872583050716
"8035",42,10,"PEMU300P4SH",-47.2247390428774,"Actual",0
"8036",42,10,"PEMU300P4SH",-47.2247390428774,"Predicted",47.2247390428774
"8037",43,10,"PEMU300P4SH",-36.7626443042079,"Actual",0
"8038",43,10,"PEMU300P4SH",-36.7626443042079,"Predicted",36.7626443042079
"8039",44,10,"PEMU300P4SH",-36.7626443042079,"Actual",0
"8040",44,10,"PEMU300P4SH",-36.7626443042079,"Predicted",36.7626443042079
"8041",45,11,"PEMU300P4SH",-36.3600953680884,"Actual",0
"8042",45,11,"PEMU300P4SH",-36.3600953680884,"Predicted",36.3600953680884
"8043",46,11,"PEMU300P4SH",-36.3600953680884,"Actual",0
"8044",46,11,"PEMU300P4SH",-36.3600953680884,"Predicted",36.3600953680884
"8045",47,11,"PEMU300P4SH",-36.3600953680884,"Actual",0
"8046",47,11,"PEMU300P4SH",-36.3600953680884,"Predicted",36.3600953680884
"8047",48,11,"PEMU300P4SH",-36.3600953680884,"Actual",0
"8048",48,11,"PEMU300P4SH",-36.3600953680884,"Predicted",36.3600953680884
"8049",49,12,"PEMU300P4SH",-35.9619543207112,"Actual",0
"8050",49,12,"PEMU300P4SH",-35.9619543207112,"Predicted",35.9619543207112
"8051",50,12,"PEMU300P4SH",-35.9619543207112,"Actual",0
"8052",50,12,"PEMU300P4SH",-35.9619543207112,"Predicted",35.9619543207112
"8053",51,12,"PEMU300P4SH",-35.9619543207112,"Actual",0
"8054",51,12,"PEMU300P4SH",-35.9619543207112,"Predicted",35.9619543207112
"8055",52,12,"PEMU300P4SH",-35.9619543207112,"Actual",0
"8056",52,12,"PEMU300P4SH",-35.9619543207112,"Predicted",35.9619543207112
"8057",1,1,"PEMU300P4SH",-40.5921728919214,"Actual",0
"8058",1,1,"PEMU300P4SH",-40.5921728919214,"Predicted",40.5921728919214
"8059",3,1,"PEMU400P3-DS-AJR",-40.5921728919214,"Actual",0
"8060",3,1,"PEMU400P3-DS-AJR",-40.5921728919214,"Predicted",40.5921728919214
"8061",4,1,"PEMU400P3-DS-AJR",-40.5921728919214,"Actual",0
"8062",4,1,"PEMU400P3-DS-AJR",-40.5921728919214,"Predicted",40.5921728919214
"8063",5,1,"PEMU400P3-DS-AJR",-40.5921728919214,"Actual",0
"8064",5,1,"PEMU400P3-DS-AJR",-40.5921728919214,"Predicted",40.5921728919214
"8065",6,2,"PEMU400P3-DS-AJR",-40.1476908280848,"Actual",0
"8066",6,2,"PEMU400P3-DS-AJR",-40.1476908280848,"Predicted",40.1476908280848
"8067",7,2,"PEMU400P3-DS-AJR",-40.1476908280848,"Actual",0
"8068",7,2,"PEMU400P3-DS-AJR",-40.1476908280848,"Predicted",40.1476908280848
"8069",8,2,"PEMU400P3-DS-AJR",-40.1476908280848,"Actual",0
"8070",8,2,"PEMU400P3-DS-AJR",-40.1476908280848,"Predicted",40.1476908280848
"8071",9,2,"PEMU400P3-DS-AJR",-40.1476908280848,"Actual",0
"8072",9,2,"PEMU400P3-DS-AJR",-40.1476908280848,"Predicted",40.1476908280848
"8073",10,3,"PEMU400P3-DS-AJR",-39.7080758184362,"Actual",0
"8074",10,3,"PEMU400P3-DS-AJR",-39.7080758184362,"Predicted",39.7080758184362
"8075",11,3,"PEMU400P3-DS-AJR",-39.7080758184362,"Actual",0
"8076",11,3,"PEMU400P3-DS-AJR",-39.7080758184362,"Predicted",39.7080758184362
"8077",12,3,"PEMU400P3-DS-AJR",-39.7080758184362,"Actual",0
"8078",12,3,"PEMU400P3-DS-AJR",-39.7080758184362,"Predicted",39.7080758184362
"8079",13,3,"PEMU400P3-DS-AJR",-39.7080758184362,"Actual",0
"8080",13,3,"PEMU400P3-DS-AJR",-39.7080758184362,"Predicted",39.7080758184362
"8081",14,4,"PEMU400P3-DS-AJR",-39.2732745689995,"Actual",0
"8082",14,4,"PEMU400P3-DS-AJR",-39.2732745689995,"Predicted",39.2732745689995
"8083",15,4,"PEMU400P3-DS-AJR",-39.2732745689995,"Actual",0
"8084",15,4,"PEMU400P3-DS-AJR",-39.2732745689995,"Predicted",39.2732745689995
"8085",16,4,"PEMU400P3-DS-AJR",-39.2732745689995,"Actual",0
"8086",16,4,"PEMU400P3-DS-AJR",-39.2732745689995,"Predicted",39.2732745689995
"8087",17,4,"PEMU400P3-DS-AJR",-39.2732745689995,"Actual",0
"8088",17,4,"PEMU400P3-DS-AJR",-39.2732745689995,"Predicted",39.2732745689995
"8089",18,5,"PEMU400P3-DS-AJR",-38.8432343693648,"Actual",0
"8090",18,5,"PEMU400P3-DS-AJR",-38.8432343693648,"Predicted",38.8432343693648
"8091",19,5,"PEMU400P3-DS-AJR",-38.8432343693648,"Actual",0
"8092",19,5,"PEMU400P3-DS-AJR",-38.8432343693648,"Predicted",38.8432343693648
"8093",20,5,"PEMU400P3-DS-AJR",-38.8432343693648,"Actual",0
"8094",20,5,"PEMU400P3-DS-AJR",-38.8432343693648,"Predicted",38.8432343693648
"8095",21,5,"PEMU400P3-DS-AJR",-38.8432343693648,"Actual",0
"8096",21,5,"PEMU400P3-DS-AJR",-38.8432343693648,"Predicted",38.8432343693648
"8097",22,5,"PEMU400P3-DS-AJR",-38.8432343693648,"Actual",0
"8098",22,5,"PEMU400P3-DS-AJR",-38.8432343693648,"Predicted",38.8432343693648
"8099",23,6,"PEMU400P3-DS-AJR",-38.4179030862981,"Actual",0
"8100",23,6,"PEMU400P3-DS-AJR",-38.4179030862981,"Predicted",38.4179030862981
"8101",24,6,"PEMU400P3-DS-AJR",-38.4179030862981,"Actual",0
"8102",24,6,"PEMU400P3-DS-AJR",-38.4179030862981,"Predicted",38.4179030862981
"8103",25,6,"PEMU400P3-DS-AJR",-38.4179030862981,"Actual",0
"8104",25,6,"PEMU400P3-DS-AJR",-38.4179030862981,"Predicted",38.4179030862981
"8105",26,6,"PEMU400P3-DS-AJR",-38.4179030862981,"Actual",0
"8106",26,6,"PEMU400P3-DS-AJR",-38.4179030862981,"Predicted",38.4179030862981
"8107",27,7,"PEMU400P3-DS-AJR",-37.9972291574218,"Actual",0
"8108",27,7,"PEMU400P3-DS-AJR",-37.9972291574218,"Predicted",37.9972291574218
"8109",28,7,"PEMU400P3-DS-AJR",-37.9972291574218,"Actual",0
"8110",28,7,"PEMU400P3-DS-AJR",-37.9972291574218,"Predicted",37.9972291574218
"8111",29,7,"PEMU400P3-DS-AJR",-37.9972291574218,"Actual",0
"8112",29,7,"PEMU400P3-DS-AJR",-37.9972291574218,"Predicted",37.9972291574218
"8113",30,7,"PEMU400P3-DS-AJR",-37.9972291574218,"Actual",0
"8114",30,7,"PEMU400P3-DS-AJR",-37.9972291574218,"Predicted",37.9972291574218
"8115",31,7,"PEMU400P3-DS-AJR",-37.9972291574218,"Actual",0
"8116",31,7,"PEMU400P3-DS-AJR",-37.9972291574218,"Predicted",37.9972291574218
"8117",32,8,"PEMU400P3-DS-AJR",-37.5811615849631,"Actual",0
"8118",32,8,"PEMU400P3-DS-AJR",-37.5811615849631,"Predicted",37.5811615849631
"8119",33,8,"PEMU400P3-DS-AJR",-37.5811615849631,"Actual",0
"8120",33,8,"PEMU400P3-DS-AJR",-37.5811615849631,"Predicted",37.5811615849631
"8121",34,8,"PEMU400P3-DS-AJR",-37.5811615849631,"Actual",0
"8122",34,8,"PEMU400P3-DS-AJR",-37.5811615849631,"Predicted",37.5811615849631
"8123",35,8,"PEMU400P3-DS-AJR",351.723805989251,"Actual",400
"8124",35,8,"PEMU400P3-DS-AJR",351.723805989251,"Predicted",48.2761940107489
"8125",36,9,"PEMU400P3-DS-AJR",-45.6519403442915,"Actual",0
"8126",36,9,"PEMU400P3-DS-AJR",-45.6519403442915,"Predicted",45.6519403442915
"8127",37,9,"PEMU400P3-DS-AJR",-45.384212944302,"Actual",0
"8128",37,9,"PEMU400P3-DS-AJR",-45.384212944302,"Predicted",45.384212944302
"8129",38,9,"PEMU400P3-DS-AJR",-47.747572337669,"Actual",0
"8130",38,9,"PEMU400P3-DS-AJR",-47.747572337669,"Predicted",47.747572337669
"8131",39,9,"PEMU400P3-DS-AJR",-37.1696499295724,"Actual",0
"8132",39,9,"PEMU400P3-DS-AJR",-37.1696499295724,"Predicted",37.1696499295724
"8133",40,10,"PEMU400P3-DS-AJR",-36.7626443042079,"Actual",0
"8134",40,10,"PEMU400P3-DS-AJR",-36.7626443042079,"Predicted",36.7626443042079
"8135",41,10,"PEMU400P3-DS-AJR",-36.7626443042079,"Actual",0
"8136",41,10,"PEMU400P3-DS-AJR",-36.7626443042079,"Predicted",36.7626443042079
"8137",42,10,"PEMU400P3-DS-AJR",-36.7626443042079,"Actual",0
"8138",42,10,"PEMU400P3-DS-AJR",-36.7626443042079,"Predicted",36.7626443042079
"8139",43,10,"PEMU400P3-DS-AJR",-36.7626443042079,"Actual",0
"8140",43,10,"PEMU400P3-DS-AJR",-36.7626443042079,"Predicted",36.7626443042079
"8141",44,10,"PEMU400P3-DS-AJR",-36.7626443042079,"Actual",0
"8142",44,10,"PEMU400P3-DS-AJR",-36.7626443042079,"Predicted",36.7626443042079
"8143",45,11,"PEMU400P3-DS-AJR",-36.3600953680884,"Actual",0
"8144",45,11,"PEMU400P3-DS-AJR",-36.3600953680884,"Predicted",36.3600953680884
"8145",46,11,"PEMU400P3-DS-AJR",-36.3600953680884,"Actual",0
"8146",46,11,"PEMU400P3-DS-AJR",-36.3600953680884,"Predicted",36.3600953680884
"8147",47,11,"PEMU400P3-DS-AJR",-36.3600953680884,"Actual",0
"8148",47,11,"PEMU400P3-DS-AJR",-36.3600953680884,"Predicted",36.3600953680884
"8149",48,11,"PEMU400P3-DS-AJR",-36.3600953680884,"Actual",0
"8150",48,11,"PEMU400P3-DS-AJR",-36.3600953680884,"Predicted",36.3600953680884
"8151",49,12,"PEMU400P3-DS-AJR",-35.9619543207112,"Actual",0
"8152",49,12,"PEMU400P3-DS-AJR",-35.9619543207112,"Predicted",35.9619543207112
"8153",50,12,"PEMU400P3-DS-AJR",-35.9619543207112,"Actual",0
"8154",50,12,"PEMU400P3-DS-AJR",-35.9619543207112,"Predicted",35.9619543207112
"8155",51,12,"PEMU400P3-DS-AJR",-35.9619543207112,"Actual",0
"8156",51,12,"PEMU400P3-DS-AJR",-35.9619543207112,"Predicted",35.9619543207112
"8157",52,12,"PEMU400P3-DS-AJR",450.819061077665,"Actual",500
"8158",52,12,"PEMU400P3-DS-AJR",450.819061077665,"Predicted",49.1809389223355
"8159",1,1,"PEMU400P3-DS-AJR",-52.4844635315178,"Actual",0
"8160",1,1,"PEMU400P3-DS-AJR",-52.4844635315178,"Predicted",52.4844635315178
"8161",3,1,"PEMU600P1NR-EB-AJR",52.2480430349713,"Actual",100
"8162",3,1,"PEMU600P1NR-EB-AJR",52.2480430349713,"Predicted",47.7519569650287
"8163",4,1,"PEMU600P1NR-EB-AJR",-48.4330037734499,"Actual",0
"8164",4,1,"PEMU600P1NR-EB-AJR",-48.4330037734499,"Predicted",48.4330037734499
"8165",5,1,"PEMU600P1NR-EB-AJR",-42.6698763161859,"Actual",0
"8166",5,1,"PEMU600P1NR-EB-AJR",-42.6698763161859,"Predicted",42.6698763161859
"8167",6,2,"PEMU600P1NR-EB-AJR",151.556814955352,"Actual",200
"8168",6,2,"PEMU600P1NR-EB-AJR",151.556814955352,"Predicted",48.4431850446481
"8169",7,2,"PEMU600P1NR-EB-AJR",-44.4934371046126,"Actual",0
"8170",7,2,"PEMU600P1NR-EB-AJR",-44.4934371046126,"Predicted",44.4934371046126
"8171",8,2,"PEMU600P1NR-EB-AJR",-44.3627786014681,"Actual",0
"8172",8,2,"PEMU600P1NR-EB-AJR",-44.3627786014681,"Predicted",44.3627786014681
"8173",9,2,"PEMU600P1NR-EB-AJR",-45.5032046024147,"Actual",0
"8174",9,2,"PEMU600P1NR-EB-AJR",-45.5032046024147,"Predicted",45.5032046024147
"8175",10,3,"PEMU600P1NR-EB-AJR",-39.7080758184362,"Actual",0
"8176",10,3,"PEMU600P1NR-EB-AJR",-39.7080758184362,"Predicted",39.7080758184362
"8177",11,3,"PEMU600P1NR-EB-AJR",-39.7080758184362,"Actual",0
"8178",11,3,"PEMU600P1NR-EB-AJR",-39.7080758184362,"Predicted",39.7080758184362
"8179",12,3,"PEMU600P1NR-EB-AJR",-39.7080758184362,"Actual",0
"8180",12,3,"PEMU600P1NR-EB-AJR",-39.7080758184362,"Predicted",39.7080758184362
"8181",13,3,"PEMU600P1NR-EB-AJR",-39.7080758184362,"Actual",0
"8182",13,3,"PEMU600P1NR-EB-AJR",-39.7080758184362,"Predicted",39.7080758184362
"8183",14,4,"PEMU600P1NR-EB-AJR",349.550143141689,"Actual",400
"8184",14,4,"PEMU600P1NR-EB-AJR",349.550143141689,"Predicted",50.4498568583105
"8185",15,4,"PEMU600P1NR-EB-AJR",-48.2356221042184,"Actual",0
"8186",15,4,"PEMU600P1NR-EB-AJR",-48.2356221042184,"Predicted",48.2356221042184
"8187",16,4,"PEMU600P1NR-EB-AJR",-47.9527426122309,"Actual",0
"8188",16,4,"PEMU600P1NR-EB-AJR",-47.9527426122309,"Predicted",47.9527426122309
"8189",17,4,"PEMU600P1NR-EB-AJR",-50.4498568583105,"Actual",0
"8190",17,4,"PEMU600P1NR-EB-AJR",-50.4498568583105,"Predicted",50.4498568583105
"8191",18,5,"PEMU600P1NR-EB-AJR",-38.8432343693648,"Actual",0
"8192",18,5,"PEMU600P1NR-EB-AJR",-38.8432343693648,"Predicted",38.8432343693648
"8193",19,5,"PEMU600P1NR-EB-AJR",-38.8432343693648,"Actual",0
"8194",19,5,"PEMU600P1NR-EB-AJR",-38.8432343693648,"Predicted",38.8432343693648
"8195",20,5,"PEMU600P1NR-EB-AJR",-38.8432343693648,"Actual",0
"8196",20,5,"PEMU600P1NR-EB-AJR",-38.8432343693648,"Predicted",38.8432343693648
"8197",21,5,"PEMU600P1NR-EB-AJR",-38.8432343693648,"Actual",0
"8198",21,5,"PEMU600P1NR-EB-AJR",-38.8432343693648,"Predicted",38.8432343693648
"8199",22,5,"PEMU600P1NR-EB-AJR",-38.8432343693648,"Actual",0
"8200",22,5,"PEMU600P1NR-EB-AJR",-38.8432343693648,"Predicted",38.8432343693648
"8201",23,6,"PEMU600P1NR-EB-AJR",156.457328716184,"Actual",200
"8202",23,6,"PEMU600P1NR-EB-AJR",156.457328716184,"Predicted",43.5426712838157
"8203",24,6,"PEMU600P1NR-EB-AJR",-42.5764102344227,"Actual",0
"8204",24,6,"PEMU600P1NR-EB-AJR",-42.5764102344227,"Predicted",42.5764102344227
"8205",25,6,"PEMU600P1NR-EB-AJR",-42.451381232563,"Actual",0
"8206",25,6,"PEMU600P1NR-EB-AJR",-42.451381232563,"Predicted",42.451381232563
"8207",26,6,"PEMU600P1NR-EB-AJR",-43.5426712838157,"Actual",0
"8208",26,6,"PEMU600P1NR-EB-AJR",-43.5426712838157,"Predicted",43.5426712838157
"8209",27,7,"PEMU600P1NR-EB-AJR",156.93411857537,"Actual",200
"8210",27,7,"PEMU600P1NR-EB-AJR",156.93411857537,"Predicted",43.0658814246298
"8211",28,7,"PEMU600P1NR-EB-AJR",-42.1102008806604,"Actual",0
"8212",28,7,"PEMU600P1NR-EB-AJR",-42.1102008806604,"Predicted",42.1102008806604
